"1";"1124";"POSTO ABASTECIMENTO";"ellen";11/08/16;"135524";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2000";"UNIDADE AGRICOLA";"ellen";11/08/16;"135534";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2100";"DIRETORIA AGRICOLA";"ellen";11/08/16;"135542";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2101";"ARRENDAMENTO PARCERIA";"ellen";11/08/16;"135549";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2102";"SUPERVISAO PRODUCAO AGRICOLA";"ellen";11/08/16;"135608";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2103";"SUPERVISAO PLANTIO";"ellen";11/08/16;"135624";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2104";"PLANEJAMENTO E CONTROLE";"ellen";11/08/16;"135647";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2105";"TOPOGRAFIA";"ellen";11/08/16;"135710";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2106";"TOPOGRAFIA";"ellen";11/08/16;"140131";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2107";"SUPERVISAO TECNICA";"ellen";11/08/16;"140137";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2108";"ESTAGIO SUPERVISIONADO";"ellen";11/08/16;"140142";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2200";"PRODUCAO DE CANA";"ellen";11/08/16;"140147";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2201";"FUNDACAO PREPARO DE SOLO";"ellen";11/08/16;"140154";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2202";"PLANTIO MANUAL";"ellen";11/08/16;"140203";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2203";"PLANTIO MECANIZADO";"ellen";11/08/16;"144603";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2204";"TRATOS PLANTIO";"ellen";11/08/16;"144608";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2205";"TRATOS SOQUEIRA";"ellen";11/08/16;"144612";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2206";"COLHEITA MANUAL/CCT";"ellen";11/08/16;"144618";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2207";"COLHEITA MECANIZADA/CCT";"ellen";11/08/16;"144622";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2208";"CARREGAMENTO DIVERSOS";"ellen";11/08/16;"144655";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2209";"TRANSPORTE DIVERSOS";"ellen";11/08/16;"144659";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2210";"OUTRAS CULTURAS";"ellen";11/08/16;"144704";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2211";"REFLORESTAMENTO/APP";"ellen";11/08/16;"144708";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2212";"IMPRODUTIVO";"ellen";11/08/16;"144713";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2300";"MANUTENCAO AUTOMOTIVA";"ellen";11/08/16;"144717";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2301";"SUPERVISAO MANUTENÇAO";"ellen";11/08/16;"144720";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2302";"PLANEJAMENTO E CONTROLE";"ellen";11/08/16;"144724";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2303";"OFICINA MECANICA";"ellen";11/08/16;"144727";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2304";"BORRACHARIA";"ellen";11/08/16;"144731";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2305";"LAVAGEM LUBRIFICAÇÃO";"ellen";11/08/16;"144739";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2306";"ELETRICA";"ellen";11/08/16;"144755";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2307";"COMBOIO";"ellen";11/08/16;"144800";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
"1";"2400";"GRUPOS OPERATIVOS";"ellen";11/08/16;"144803";"";"";?;?;no;no;0;0;0;0;11/10/17;31/12/9999
