38;3;7;7;999;"RE";0;60;0;0;1;"val";03/04/09;"163224";"";"";?;?;no;no;0;0;0;0;no
39;1;1;4;46;"NO";0;60;0;0;1;"val";03/04/09;"170122";"";"";?;?;no;no;0;0;0;0;no
39;2;5;5;45;"NO";0;60;0;0;1;"val";03/04/09;"170138";"";"";?;?;no;no;0;0;0;0;no
39;3;6;6;998;"CO";0;60;0;0;1;"val";03/04/09;"170143";"";"";?;?;no;no;0;0;0;0;no
39;4;7;7;999;"RE";0;60;0;0;1;"val";03/04/09;"170148";"";"";?;?;no;no;0;0;0;0;no
40;1;1;4;47;"NO";0;60;0;0;1;"val";04/04/09;"072041";"";"";?;?;no;no;0;0;0;0;no
40;2;5;5;48;"NO";0;60;0;0;1;"val";04/04/09;"072045";"";"";?;?;no;no;0;0;0;0;no
40;3;6;6;998;"CO";0;60;0;0;1;"val";04/04/09;"072049";"";"";?;?;no;no;0;0;0;0;no
40;4;7;7;999;"RE";0;60;0;0;1;"val";04/04/09;"072053";"";"";?;?;no;no;0;0;0;0;no
41;1;1;5;49;"NO";0;60;0;0;1;"val";04/04/09;"091313";"";"";?;?;no;no;0;0;0;0;no
41;2;6;6;998;"CO";0;60;0;0;1;"val";04/04/09;"091320";"";"";?;?;no;no;0;0;0;0;no
41;3;7;7;999;"RE";0;60;0;0;1;"val";04/04/09;"091328";"";"";?;?;no;no;0;0;0;0;no
42;1;1;6;50;"NO";0;60;0;0;1;"val";15/04/09;"145817";"";"";?;?;no;no;0;0;0;0;no
42;2;7;7;999;"RE";0;60;0;0;1;"val";15/04/09;"145824";"";"";?;?;no;no;0;0;0;0;no
43;1;1;4;51;"NO";0;60;0;0;1;"val";15/04/09;"161014";"";"";?;?;no;no;0;0;0;0;no
43;2;5;5;52;"NO";0;60;0;0;1;"val";15/04/09;"161028";"";"";?;?;no;no;0;0;0;0;no
43;3;6;6;998;"CO";0;60;0;0;1;"val";15/04/09;"161037";"";"";?;?;no;no;0;0;0;0;no
43;4;7;7;999;"RE";0;60;0;0;1;"val";15/04/09;"161028";"";"";?;?;no;no;0;0;0;0;no
44;1;1;5;54;"NO";26400;26460;0;0;1;"VAL";04/05/09;"135946";"";"";?;?;no;no;0;0;0;0;no
44;2;6;6;998;"CO";26400;26460;0;0;1;"VAL";04/05/09;"135934";"";"";?;?;no;no;0;0;0;0;no
44;3;7;7;999;"RE";26400;26460;0;0;1;"VAL";04/05/09;"135946";"";"";?;?;no;no;0;0;0;0;no
45;1;1;5;53;"NO";0;60;0;0;1;"VAL";04/05/09;"141246";"";"";?;?;no;no;0;0;0;0;no
45;2;6;6;999;"RE";0;60;0;0;1;"VAL";04/05/09;"141258";"";"";?;?;no;no;0;0;0;0;no
46;1;1;5;72;"NO";0;60;0;0;1;"ellen";25/08/09;"141457";"";"";?;?;no;no;0;0;0;0;no
46;2;6;6;999;"RE";0;60;0;0;1;"ellen";25/08/09;"141500";"";"";?;?;no;no;0;0;0;0;no
47;1;1;5;55;"NO";0;60;0;0;1;"VAL";04/05/09;"203743";"";"";?;?;no;no;0;0;0;0;no
47;2;6;6;56;"NO";0;60;0;0;1;"VAL";04/05/09;"203756";"";"";?;?;no;no;0;0;0;0;no
47;3;7;7;999;"RE";0;60;0;0;1;"VAL";04/05/09;"203756";"";"";?;?;no;no;0;0;0;0;no
48;1;1;6;18;"NO";33600;33660;0;0;1;"val";01/06/09;"091344";"";"";?;?;no;no;0;0;0;0;no
48;2;7;7;999;"RE";33600;33660;0;0;1;"val";01/06/09;"091344";"";"";?;?;no;no;0;0;0;0;no
49;1;1;5;57;"NO";0;60;0;0;1;"VAL";03/06/09;"102620";"";"";?;?;no;no;0;0;0;0;no
49;2;6;6;998;"CO";0;60;0;0;1;"VAL";03/06/09;"102624";"";"";?;?;no;no;0;0;0;0;no
49;3;7;7;999;"RE";0;60;0;0;1;"VAL";03/06/09;"102628";"";"";?;?;no;no;0;0;0;0;no
50;1;1;5;7;"NO";0;60;0;0;1;"ellen";18/06/09;"101611";"";"";?;?;no;no;0;0;0;0;no
50;2;6;6;998;"CO";0;60;0;0;1;"ellen";18/06/09;"101615";"";"";?;?;no;no;0;0;0;0;no
50;3;7;7;999;"RE";0;60;0;0;1;"ellen";18/06/09;"101619";"";"";?;?;no;no;0;0;0;0;no
51;1;1;5;58;"NO";0;60;0;0;1;"ellen";18/06/09;"102826";"";"";?;?;no;no;0;0;0;0;no
51;2;6;6;998;"CO";0;60;0;0;1;"ellen";18/06/09;"102830";"";"";?;?;no;no;0;0;0;0;no
51;3;7;7;999;"RE";0;60;0;0;1;"ellen";18/06/09;"102834";"";"";?;?;no;no;0;0;0;0;no
52;1;1;6;58;"NO";0;60;0;0;1;"ellen";18/06/09;"102946";"";"";?;?;no;no;0;0;0;0;no
52;2;7;7;999;"RE";0;60;0;0;1;"ellen";18/06/09;"102950";"";"";?;?;no;no;0;0;0;0;no
53;1;1;6;59;"NO";0;60;0;0;1;"ellen";23/06/09;"113715";"";"";?;?;no;no;0;0;0;0;no
53;2;7;7;999;"RE";0;60;0;0;1;"ellen";23/06/09;"113802";"";"";?;?;no;no;0;0;0;0;no
54;1;1;5;59;"NO";0;60;0;0;1;"ellen";23/06/09;"134836";"";"";?;?;no;no;0;0;0;0;no
54;2;6;6;998;"CO";0;60;0;0;1;"ellen";23/06/09;"134840";"";"";?;?;no;no;0;0;0;0;no
54;3;7;7;999;"RE";0;60;0;0;1;"ellen";23/06/09;"134844";"";"";?;?;no;no;0;0;0;0;no
55;1;1;6;7;"NO";0;60;0;0;1;"ellen";26/06/09;"140915";"";"";?;?;no;no;0;0;0;0;no
55;2;7;7;999;"RE";0;60;0;0;1;"ellen";26/06/09;"140925";"";"";?;?;no;no;0;0;0;0;no
56;1;1;5;60;"NO";0;60;0;0;1;"ELLEN";29/06/09;"144730";"";"";?;?;no;no;0;0;0;0;no
56;2;6;6;998;"CO";0;60;0;0;1;"ELLEN";29/06/09;"144734";"";"";?;?;no;no;0;0;0;0;no
56;3;7;7;999;"RE";0;60;0;0;1;"ELLEN";29/06/09;"144739";"";"";?;?;no;no;0;0;0;0;no
57;1;1;5;61;"NO";0;60;0;0;1;"val";03/07/09;"092509";"";"";?;?;no;no;0;0;0;0;no
57;2;6;6;62;"NO";0;60;0;0;1;"val";03/07/09;"092514";"";"";?;?;no;no;0;0;0;0;no
57;3;7;7;999;"RE";0;60;0;0;1;"val";03/07/09;"092518";"";"";?;?;no;no;0;0;0;0;no
58;1;1;4;63;"NO";0;60;0;0;1;"val";03/07/09;"092756";"";"";?;?;no;no;0;0;0;0;no
58;2;5;5;64;"NO";0;60;0;0;1;"val";03/07/09;"092805";"";"";?;?;no;no;0;0;0;0;no
58;3;6;6;998;"CO";0;60;0;0;1;"val";03/07/09;"092811";"";"";?;?;no;no;0;0;0;0;no
58;4;7;7;999;"RE";0;60;0;0;1;"val";03/07/09;"092817";"";"";?;?;no;no;0;0;0;0;no
59;1;1;6;10;"NO";0;60;0;0;1;"ellen";03/07/09;"162022";"";"";?;?;no;no;0;0;0;0;no
59;2;7;7;999;"RE";0;60;0;0;1;"ellen";03/07/09;"162030";"";"";?;?;no;no;0;0;0;0;no
60;1;1;6;65;"NO";0;60;0;0;1;"ellen";15/07/09;"163932";"";"";?;?;no;no;0;0;0;0;no
60;2;7;7;999;"RE";0;60;0;0;1;"ellen";15/07/09;"163937";"";"";?;?;no;no;0;0;0;0;no
61;1;1;6;66;"NO";43200;43260;0;0;1;"ellen";18/08/09;"104605";"";"";?;?;no;no;0;0;0;0;no
61;2;7;7;999;"RE";43200;43260;0;0;1;"ellen";18/08/09;"104605";"";"";?;?;no;no;0;0;0;0;no
