67;0;"ASSISTENTE FINANCEIRO";"ASSIST FIN";no;5;1;3;7;1;no;0;99;1;1;yes;"";0;0;1;27/08/08;27/08/08;27/08/08;?;"";"";yes;"cleo";27/08/08;"085532";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
68;0;"TECNICO EM INFORMATICA";"TI";no;7;1;3;7;1;no;0;99;1;1;yes;"";0;0;1;27/08/08;27/08/08;27/08/08;?;"";"";yes;"CLEO";27/08/08;"092928";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
69;5;"GERENTE FINANCEIRO";"GER.FINANC";no;7;1;3;8;1;no;0;99;1;1;yes;"";0;0;1;02/09/08;02/09/08;02/09/08;?;"";"";yes;"cleo";02/09/08;"133426";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
69;11;"GERENTE FINANCEIRO SR";"GER.FINANC";no;7;1;3;8;1;no;0;99;1;1;yes;"";0;0;1;09/10/19;09/10/19;09/10/19;?;"";"";yes;"gmoreno";09/10/19;"155216";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
70;0;"SUPERVISORA FINANCEIRA";"SUP FINANC";no;7;1;3;8;1;no;0;99;1;1;yes;"";0;0;1;09/09/08;09/09/08;09/09/08;?;"";"";yes;"CLEO";09/09/08;"125827";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
71;0;"AJ. GERAL/ABASTECIMENTO";"AJ.GER/IRR";no;7;1;3;4;1;no;0;99;1;1;yes;"";0;0;1;16/09/08;16/09/08;16/09/08;?;"";"";yes;"ELLEN";28/09/10;"151745";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
72;0;"AJ. GERAL/IRRIGACAO";"AJ.GER/IRR";no;7;1;3;4;1;no;0;99;1;1;yes;"";0;0;1;16/09/08;16/09/08;16/09/08;?;"";"";yes;"val";16/09/08;"142232";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
73;0;"GERENTE OFICINA";"GER OFICIN";no;2;1;3;7;1;no;0;99;1;1;yes;"";0;0;1;24/09/08;24/09/08;24/09/08;?;"";"";yes;"cleo";30/09/08;"110729";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
74;1;"ENGENHEIRA CIVIL I/A";"ENG CIVIL";no;3;1;3;9;1;no;0;99;1;1;yes;"";0;0;1;01/10/08;01/10/08;01/10/08;?;"";"";yes;"cleo";01/10/08;"085250";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
75;0;"FISCAL DE CAMPO (SAFRA)";"FISCAL";no;4;1;3;7;1;no;0;99;1;1;yes;"";0;0;1;06/10/08;06/10/08;06/10/08;?;"";"";yes;"ELLEN";02/06/10;"094835";"";"";?;?;no;no;0;0;0;0;"";1;1;1;no;0;0;1;no;0
