"11";"201";1;2019;11;1;1;9;01/11/19;30/11/19;yes;06/12/19;"";1;no;no;0;0;no;1;no;0;34742;34743;06/12/19;2;0;3;1;3;3;?;1;no;"gmoreno";03/12/19;"184111";"CSREDDrN[EVMHBeSdKS";"N 211";?;?;no;no;2;0;0;0;21264,46;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;03/12/19;03/12/19;no
"11";"201";1;2019;12;1;3;9;01/12/19;31/12/19;yes;20/12/19;"";1;no;yes;0;0;no;1;no;0;59808;59809;03/01/20;0;0;3;1;1;3;?;1;no;"gmoreno";03/01/20;"163702";"";"N";?;?;no;no;0;0;0;0;0;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;03/01/20;03/01/20;no
"11";"201";1;2019;12;2;1;9;01/12/19;31/12/19;yes;07/01/20;"";1;no;yes;0;0;no;1;no;0;59863;59864;07/01/20;2;0;3;1;3;3;?;1;no;"gmoreno";03/02/20;"092620";"CSREEDBNFEYMERGASKY";"N 211";?;?;no;no;2;0;0;0;21264,46;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;03/01/20;03/01/20;no
"11";"201";1;2020;1;1;1;9;01/01/20;31/01/20;yes;06/02/20;"";1;no;no;0;0;no;1;no;0;34866;34867;06/02/20;2;0;3;1;3;3;?;1;no;"gmoreno";02/03/20;"143254";"CSREDDNN\EmMabe]kTs";"N 211";?;?;no;no;2;0;0;0;9424,89;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;03/02/20;03/02/20;no
"11";"201";1;2020;2;1;1;9;01/02/20;29/02/20;yes;06/03/20;"";1;no;no;0;0;no;1;no;0;52461;52461;06/03/20;1;0;3;1;3;3;?;1;no;"gmoreno";05/03/20;"162120";"CSREDDRNGEpM^rGKZAm";"N 211";?;?;no;no;1;0;0;0;3249,95;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;02/03/20;02/03/20;no
"11";"201";1;2020;3;1;1;9;01/03/20;31/03/20;yes;06/04/20;"";1;no;no;0;0;no;1;no;0;47784;47785;06/04/20;1;0;3;1;3;3;?;1;no;"gmoreno";23/04/20;"093640";"CSREDDUNfEsM\M\mIAs";"N 211";?;?;no;no;1;0;0;0;3249,95;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;28/03/20;28/03/20;no
"11";"201";1;2020;4;1;1;9;01/04/20;30/04/20;yes;07/05/20;"";1;no;no;0;0;no;1;no;0;34924;34924;07/05/20;1;0;3;1;3;3;?;1;no;"gmoreno";26/05/20;"121129";"CSREDDYNREBMY\rZlBE";"N 211";?;?;no;no;1;0;0;0;3249,95;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;23/04/20;23/04/20;no
"11";"201";1;2020;5;1;1;9;01/05/20;31/05/20;yes;05/06/20;"";1;no;no;0;0;no;1;no;0;44080;44082;05/06/20;1;0;3;1;3;3;?;1;no;"gmoreno";25/06/20;"101301";"CSREDD\NqEEMVlTH[BK";"N 211";?;?;no;no;1;0;0;0;3249,95;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;26/05/20;26/05/20;no
"11";"201";1;2020;6;1;1;9;01/06/20;30/06/20;yes;06/07/20;"";1;no;no;0;0;no;1;no;0;36847;36848;06/07/20;1;0;3;1;3;3;?;1;no;"gmoreno";24/07/20;"140916";"CSREDD`N\EHMTGijJBQ";"N 211";?;?;no;no;1;0;0;0;3249,95;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;25/06/20;25/06/20;no
"11";"201";1;2020;7;1;1;9;01/07/20;31/07/20;yes;06/08/20;"";1;no;no;0;0;no;1;no;0;31273;31273;06/08/20;1;0;3;1;3;3;?;1;no;"gmoreno";26/08/20;"083915";"CSREDDdNGEKMQWKWmBW";"N 211";?;?;no;no;1;0;0;0;1118,49;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;24/07/20;24/07/20;no
"12";"202";1;2018;1;1;1;9;01/01/18;31/01/18;yes;05/02/18;"";1;no;no;0;0;no;1;no;0;64073;64074;05/02/18;2;0;3;1;3;3;?;1;no;"super";06/03/18;"120102";"CSREDDNN\EkMdZTLDsW";"N 211";?;?;no;no;2;0;0;0;6502,65;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;16/02/18;16/02/18;no
"12";"202";1;2018;2;1;1;9;01/02/18;28/02/18;yes;06/03/18;"";1;no;no;0;0;no;1;no;0;64489;64491;06/03/18;2;0;3;1;3;3;?;1;no;"super";11/04/18;"141036";"CSREDDRNGEnMaiimgs]";"N 211";?;?;no;no;2;0;0;0;6502,59;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;06/03/18;06/03/18;no
"12";"202";1;2018;3;1;1;9;01/03/18;31/03/18;yes;05/04/18;"";1;no;no;0;0;no;1;no;0;51302;51302;05/04/18;2;0;3;1;3;3;?;1;no;"super";10/05/18;"103322";"CSREDDUNfEqM_EK[Vsc";"N 211";?;?;no;no;2;0;0;0;6502,59;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;11/04/18;11/04/18;no
"12";"202";1;2018;4;1;1;9;01/04/18;30/04/18;yes;07/05/18;"";1;no;no;0;0;no;1;no;0;38067;38069;07/05/18;2;0;3;1;3;3;?;1;no;"msantos";06/06/18;"103528";"CSREDDYNQEtM\TaIEsi";"N 211";?;?;no;no;2;0;0;0;6502,59;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;10/05/18;10/05/18;no
"12";"202";1;2018;5;1;1;9;01/05/18;31/05/18;yes;06/06/18;"";1;no;no;0;0;no;1;no;0;38200;38201;06/06/18;2;0;3;1;3;3;?;1;no;"msantos";19/06/18;"162904";"CSREDD\NqECMYdBjhso";"N 211";?;?;no;no;2;0;0;0;6502,59;0;no;no;no;no;4;0;1;0;0;"";0;"";"";"";no;no;0;0;0;0;0;0;06/06/18;06/06/18;no
