"13";"201";17;01/10/18;30/09/19;2;201810;201909;yes;30;30;23/12/19;19/02/20;14/09/20;?;?;10;6;14;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";07/10/20;"095618";"";"";?;?;no;no;0;0;0;0
"13";"201";17;01/10/19;30/09/20;2;201910;202009;yes;30;30;21/12/20;11/02/21;15/07/21;?;?;14;6;10;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";06/08/21;"110851";"";"";?;?;no;no;0;0;0;0
"13";"201";17;01/10/20;30/09/21;2;202010;202109;yes;30;30;16/12/21;11/07/22;21/07/22;?;?;9;10;6;0;0;5;0;0;0;0;0;0;0;0;0;"gmoreno";05/08/22;"082324";"";"";?;?;no;no;0;0;0;0
"13";"201";17;01/10/21;30/09/22;1;202110;202209;yes;30;6;19/12/22;?;?;?;?;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"amagro";08/12/22;"144950";"";"";?;?;no;no;0;0;0;0
"13";"201";17;01/10/22;30/09/23;1;202210;202309;yes;25;0;?;?;?;?;?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"val";04/08/23;"152322";"";"";?;?;no;no;0;0;0;0
"13";"201";18;06/11/18;05/11/19;2;201811;201910;yes;30;30;23/12/19;24/02/20;28/09/20;?;?;14;6;10;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";18/11/20;"105456";"";"";?;?;no;no;0;0;0;0
"13";"201";18;06/11/19;05/11/20;2;201911;202010;yes;30;30;21/12/20;15/02/21;26/08/21;?;?;14;6;10;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";06/10/21;"133934";"";"";?;?;no;no;0;0;0;0
"13";"201";18;06/11/20;05/11/21;1;202011;202110;yes;30;20;22/12/21;28/02/22;?;?;?;14;6;0;0;0;0;0;0;0;0;0;0;0;0;0;"amagro";21/02/22;"081306";"";"";?;?;no;no;0;0;0;0
"13";"201";18;06/11/21;05/11/22;1;202111;202210;yes;15;0;?;?;?;?;?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";04/05/22;"125250";"";"";?;?;no;no;0;0;0;0
"13";"201";19;02/01/19;01/01/20;2;201901;201912;yes;30;30;23/12/19;24/02/20;02/09/20;?;?;14;6;10;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";07/10/20;"095618";"";"";?;?;no;no;0;0;0;0
"13";"201";19;02/01/20;01/01/21;2;202001;202012;yes;30;30;21/12/20;21/01/21;14/06/21;?;?;14;10;6;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";07/07/21;"083340";"";"";?;?;no;no;0;0;0;0
"13";"201";19;02/01/21;01/01/22;2;202101;202112;yes;30;30;22/12/21;01/03/22;16/05/22;?;?;14;11;5;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";07/06/22;"081750";"";"";?;?;no;no;0;0;0;0
"13";"201";19;02/01/22;01/01/23;2;202201;202212;yes;30;30;27/12/22;20/02/23;22/05/23;?;?;14;6;10;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";12/06/23;"165457";"";"";?;?;no;no;0;0;0;0
"13";"201";19;02/01/23;01/01/24;1;202301;202312;yes;17,5;0;?;?;?;?;?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"val";04/08/23;"152322";"";"";?;?;no;no;0;0;0;0
"13";"201";20;15/03/16;14/03/17;2;201603;201702;yes;30;30;21/12/16;08/01/18;?;?;?;13;11;0;0;0;0;6;0;0;0;0;0;0;0;0;"gmoreno";22/07/19;"164217";"";"";?;?;no;no;0;0;0;0
"13";"201";20;15/03/17;14/03/18;2;201703;201802;yes;30;30;20/12/18;?;?;?;?;20;0;0;0;0;10;0;0;0;0;0;0;0;0;0;"gmoreno";22/07/19;"164217";"";"";?;?;no;no;0;0;0;0
"13";"201";20;15/03/18;14/03/19;2;201803;201902;yes;30;30;24/07/19;23/12/19;?;?;?;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";03/02/20;"145319";"";"";?;?;no;no;0;0;0;0
"13";"201";20;15/03/19;14/03/20;2;201903;202002;yes;30;30;24/02/20;08/09/20;21/12/20;?;?;6;6;18;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";05/02/21;"104952";"";"";?;?;no;no;0;0;0;0
"13";"201";20;15/03/20;14/03/21;2;202003;202102;yes;30;30;24/02/21;30/09/21;22/12/21;?;?;6;10;14;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";08/02/22;"144240";"";"";?;?;no;no;0;0;0;0
"13";"201";20;15/03/21;14/03/22;2;202103;202202;yes;30;30;28/02/22;06/07/22;21/12/22;?;?;6;10;14;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";10/02/23;"082052";"";"";?;?;no;no;0;0;0;0
"13";"201";20;15/03/22;14/03/23;1;202203;202302;yes;30;0;?;?;?;?;?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";06/04/23;"103430";"";"";?;?;no;no;0;0;0;0
"13";"201";20;15/03/23;14/03/24;1;202303;202402;yes;12,5;0;?;?;?;?;?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"val";04/08/23;"152323";"";"";?;?;no;no;0;0;0;0
"13";"201";21;02/01/19;01/01/20;2;201901;201912;yes;30;30;23/12/19;13/02/20;?;?;?;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";04/04/20;"133811";"";"";?;?;no;no;0;0;0;0
"13";"201";21;02/01/20;01/01/21;2;202001;202012;yes;30;30;21/12/20;11/02/21;17/11/21;?;?;14;6;10;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";07/12/21;"114440";"";"";?;?;no;no;0;0;0;0
"13";"201";21;02/01/21;01/01/22;2;202101;202112;yes;30;30;22/12/21;28/02/22;05/10/22;?;?;14;6;10;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";07/11/22;"163306";"";"";?;?;no;no;0;0;0;0
"13";"201";21;02/01/22;01/01/23;1;202201;202212;yes;30;24;21/12/22;14/02/23;?;?;?;14;10;0;0;0;0;0;0;0;0;0;0;0;0;0;"amagro";07/02/23;"075210";"";"";?;?;no;no;0;0;0;0
"13";"201";21;02/01/23;01/01/24;1;202301;202312;yes;10;0;?;?;?;?;?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"toliveira";29/03/23;"084831";"";"";?;?;no;no;0;0;0;0
"13";"201";22;03/03/14;02/03/15;2;201403;201502;yes;30;30;15/12/15;03/02/16;?;?;?;20;10;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";22/07/19;"164333";"";"";?;?;no;no;0;0;0;0
"13";"201";22;03/03/15;02/03/16;2;201503;201602;yes;30;30;14/12/16;?;?;?;?;20;0;0;0;0;10;0;0;0;0;0;0;0;0;0;"gmoreno";22/07/19;"164333";"";"";?;?;no;no;0;0;0;0
"13";"201";22;03/03/16;02/03/17;2;201603;201702;yes;30;30;20/12/17;?;?;?;?;20;0;0;0;0;10;0;0;0;0;0;0;0;0;0;"gmoreno";22/07/19;"164333";"";"";?;?;no;no;0;0;0;0
"13";"201";22;03/03/17;02/03/18;2;201703;201802;yes;30;30;18/07/18;16/01/19;14/02/19;?;?;10;6;14;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";22/07/19;"164333";"";"";?;?;no;no;0;0;0;0
"13";"201";22;03/03/18;02/03/19;2;201803;201902;yes;30;30;23/12/19;28/01/20;?;?;?;14;16;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";05/03/20;"162929";"";"";?;?;no;no;0;0;0;0
"13";"201";22;03/03/19;02/03/20;2;201903;202002;yes;30;30;21/12/20;01/02/21;?;?;?;16;14;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";05/03/21;"195354";"";"";?;?;no;no;0;0;0;0
"13";"201";22;03/03/20;02/03/21;1;202003;202102;yes;30;0;?;?;?;?;?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";04/03/21;"142302";"";"";?;?;no;no;0;0;0;0
"13";"201";22;03/03/21;02/03/22;1;202103;202202;yes;15;0;?;?;?;?;?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";24/06/21;"102852";"";"";?;?;no;no;0;0;0;0
"13";"201";23;08/07/16;07/07/17;2;201607;201706;yes;30;30;21/12/16;15/02/17;?;?;?;13;17;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";22/07/19;"164435";"";"";?;?;no;no;0;0;0;0
"13";"201";23;08/07/17;07/07/18;2;201707;201806;yes;30;30;20/12/17;26/12/18;10/06/19;?;?;15;10;5;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";22/07/19;"164435";"";"";?;?;no;no;0;0;0;0
"13";"201";23;08/07/18;07/07/19;2;201807;201906;yes;30;30;23/12/19;13/02/20;?;?;?;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";04/04/20;"133811";"";"";?;?;no;no;0;0;0;0
"13";"201";23;08/07/19;07/07/20;1;201907;202006;yes;30;0;?;?;?;?;?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";03/07/20;"163831";"";"";?;?;no;no;0;0;0;0
"13";"201";23;08/07/20;07/07/21;1;202007;202106;yes;7,5;0;?;?;?;?;?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";08/09/20;"140331";"";"";?;?;no;no;0;0;0;0
"13";"201";24;23/07/19;22/07/20;1;201908;202007;yes;30;10;23/12/19;?;?;?;?;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";14/12/20;"092037";"";"";?;?;no;no;0;0;0;0
"13";"201";24;23/07/20;22/07/21;1;202008;202107;yes;15;0;?;?;?;?;?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"gmoreno";15/12/20;"162418";"";"";?;?;no;no;0;0;0;0
